mean_ZCR,SD_ZCR,mean_short_term_energy,SD_short_term_energy,mean_short_term_energy_entropy,SD_short_term_energy_entropy,mean_spectral_centroid,SD_spectral_centroid,mean_spectral_spread,SD_spectral_spread,mean_spectral_entropy,SD_spectral_entropy,mean_spectral_flux,SD_spectral_flux,mean_spectral_roll_off,SD_spectral_roll_off,mean_MFCC_1,SD_MFCC_1,mean_MFCC_2,SD_MFCC_2,mean_MFCC_3,SD_MFCC_3,mean_MFCC_4,SD_MFCC_4,mean_MFCC_5,SD_MFCC_5,mean_MFCC_6,SD_MFCC_6,mean_MFCC_7,SD_MFCC_7,mean_MFCC_8,SD_MFCC_8,mean_MFCC_9,SD_MFCC_9,mean_MFCC_10,SD_MFCC_10,mean_MFCC_11,SD_MFCC_11,mean_MFCC_12,SD_MFCC_12,mean_MFCC_13,SD_MFCC_13,mean_Chroma_1,SD_Chroma_1,mean_Chroma_2,SD_Chroma_2,mean_Chroma_3,SD_Chroma_3,mean_Chroma_4,SD_Chroma_4,mean_Chroma_5,SD_Chroma_5,mean_Chroma_6,SD_Chroma_6,mean_Chroma_7,SD_Chroma_7,mean_Chroma_8,SD_Chroma_8,mean_Chroma_9,SD_Chroma_9,mean_Chroma_10,SD_Chroma_10,mean_Chroma_11,SD_Chroma_11,mean_Chroma_12,SD_Chroma_12,mean_Chroma_Deviation,SD_Chroma_Deviation,label
0.10953004614200106,0.0027085581324145396,0.11376783862240451,0.05090868998091596,3.0688708232338455,0.25485753756386487,0.15198909243030972,0.024588618622026347,0.12933022943957334,0.03309004998027054,0.5039802146711972,0.31345089941824683,0.01931364331188014,0.01624914909065992,0.1322077922077922,0.02753491780324464,-26.201283938482426,1.1003919175340438,-2.265549860199298,0.6321189098586621,-0.1673630592231376,0.4702663328039669,-0.43294590288072526,0.2804550232704905,0.6344014247115417,0.3069365871357997,0.4001411061096779,0.4801837067909798,-0.8476186604186887,0.30522879405279185,0.07863235133960207,0.18440911484765402,0.2717965815727606,0.25039085233677577,0.2607892499173188,0.4297732761341464,-0.5599531584557778,0.5673400354827088,0.27197054796609293,0.3908070151996665,0.11455363209518689,0.21494081222873965,0.004877223908850215,0.007601852146686965,0.00038134203874049183,0.00030526977488849375,0.0032687305248468687,0.006484157696699325,0.0015363688584889223,0.0032017512195113527,0.0008260432760489872,0.0008158009836781762,0.03634487757621189,0.04650131858964759,0.029616276460913547,0.04057508455129535,0.0003272554961628213,0.0002470726964365103,0.00020155495358279568,0.00019459661527842945,0.0018921993910017937,0.003261389097061249,0.0013170387233928293,0.000959254395816213,0.00440760887122768,0.002411534892445491,0.0183312623461959,0.010930628595231001,EC
0.11292281006071118,0.008754512439042803,0.06064304852073384,0.03873470246239263,2.9959430883897005,0.30019735909944906,0.1564408605498478,0.019800723527248563,0.13634277895608318,0.030386673301169828,0.9096257020418246,0.17316742803848995,0.005559489897659505,0.0040047969959917445,0.14018181818181816,0.018226309201465833,-26.726795796793272,1.474991461108398,-2.750706669554016,0.7829032632604254,-0.4687742821509988,0.5518601154453305,-0.20875949340084005,0.30024899811575234,0.6883493150096315,0.216429258801236,0.20633832423499476,0.44657230805950343,-0.8186473771466366,0.18695436358618345,0.11221561915467697,0.35992627089935275,0.6026405509834223,0.1639179736375903,-0.32138879656540814,0.30034035502510614,-0.5020561355369522,0.26835945784927717,0.6726628298349311,0.12536010064436004,-0.4809282556112359,0.21766629468817356,0.006627442205885026,0.004564664216882193,0.009145305727416678,0.007728843472824769,0.004200450006476647,0.003969879500993979,0.0007512696720730108,0.0006326938610306886,0.00032455241667683613,0.0003006726363156742,0.0026735218521283825,0.0038588077903234683,0.043399541221055646,0.038353112334703905,0.00370414453253287,0.004483496083377442,0.01908598136742612,0.02152785203105347,0.00040409743632232,0.0002470314367004298,0.000966591789315268,0.0011113299096866547,0.004454245533045706,0.004475455282891119,0.016108920570102835,0.00698822834705889,EC
0.12002595735376065,0.010946513327742293,0.045953117105277726,0.03138695293749767,3.0863812060753157,0.1740376088107666,0.1637830994509524,0.019155250501367935,0.12757335755797047,0.019470081152384276,0.9688817830934114,0.19192564161416356,0.005971285712285356,0.006396273403017972,0.15681818181818183,0.014604520225576872,-27.468865193092835,1.6317213678510256,-3.275032661101936,0.9220237554496239,0.29455797369485365,0.5854999276099697,0.15791906392177818,0.33329138854870466,0.43816528603662946,0.2207203450423579,-0.015368606537074095,0.3428912182409862,-0.6015289600453437,0.3202358698295178,0.24516472124220265,0.3758909643434073,0.4584588174835873,0.32226128434798335,-0.6146288941018864,0.5452797042783641,0.21411061258148925,0.49209458508492127,-0.09783785736890564,0.2831491617790831,-0.029738040830988938,0.2043277568951367,0.002850327893784145,0.003677563582047373,0.006484339415244057,0.00490395160092893,0.015929775757479833,0.011913479903882713,0.011862249821372448,0.009821291082972512,0.0009565594816083778,0.000884810173602012,0.001780397943471862,0.0027717784423695966,0.002528916630219006,0.007130518730898842,0.0018228286467944837,0.0023184310473511687,0.0017050603981509536,0.002065490020285699,0.029722896402197982,0.03159739903358188,0.0020754719574202322,0.0017483559467259932,0.0011971011312083045,0.0012935376478541759,0.011351039931547105,0.006933845746819986,EC
0.2003196093437733,0.08724933715272706,0.024068274287142987,0.026253308129785297,3.210841675255505,0.11880820225539343,0.20333558600244508,0.057293511229974926,0.1401506254699471,0.025132791754058657,1.1890711615586014,0.32971884015002584,0.007325987966608145,0.009881740801252448,0.23861471861471864,0.08092519857542631,-28.68403500545078,2.5054602339597323,-2.5559692762368407,0.9637841305164275,-0.04380105507399305,0.4655292125052816,0.15475880485537563,0.42163199368463894,0.09712181688216653,0.42660376791811017,0.11186331959127446,0.3378943199145556,-0.4552838088903365,0.47956941044840584,0.1381623628515949,0.4817000465054669,0.29721267895530346,0.3670744563368089,-0.34408553641024614,0.41563089340611975,-0.006012171214064895,0.36879597590871277,0.2777464683601288,0.26208286184583984,-0.34836931907255064,0.30889204626452066,0.004739797004226098,0.007240263381052973,0.007510193355540754,0.010328628330409812,0.006980936703879907,0.011397433245500367,0.0022098079078787854,0.002818867102874435,0.0011702919903233157,0.0008374431466923786,0.0018905139354635735,0.0031008956094217125,0.0017194135360015389,0.0033304941598469996,0.0017130169650743296,0.0018697908139523902,0.00624498252243411,0.010530032554271932,0.0005496677594284354,0.0005559401985694042,0.004550662828295804,0.007513797564936083,0.003118481754910413,0.003183716754757288,0.005217508034289328,0.003850373051621606,EC
0.10479665188680673,0.010510288313065963,0.05611424764889351,0.030448954525519618,3.0595363224917387,0.1676058202681083,0.15981439252494273,0.019713795335969505,0.14941550608754778,0.02129233415771681,1.0119978457812115,0.16028754442570892,0.006296296232494728,0.00632408084302831,0.1390909090909091,0.018452530118349488,-26.196275592414935,1.151587454498524,-2.829567968886251,0.552257482295495,-0.656524667610261,0.3159711445178144,-0.0077948673215131326,0.29882065091764043,0.4530101711526841,0.15581528637486358,0.24009090254138887,0.23024400664203987,-0.7010017794965694,0.3284147859627068,0.16993064223645535,0.14679557120541348,0.7186213889775166,0.21818848579041156,-0.6443999847859446,0.25940646223416736,-0.11967689717312113,0.42260082163449714,0.37444734658375944,0.2989315162254267,-0.3328792864116289,0.2933047277089018,0.01671543281941397,0.010597204992099091,0.025454939165156138,0.02093690327573245,0.005762512050241191,0.0063780871531160886,0.001163327716373893,0.0014391623952138405,0.0013691135554916487,0.002562812522636972,0.0022406025508695834,0.0031410419853620188,0.0017750518981226246,0.0013876921602692508,0.021701068187033684,0.021973406827414936,0.0018230107654274492,0.0018215035810577628,0.0013281695205885212,0.0021113892111555236,0.004969117268605798,0.007848542923459776,0.0048278619756126915,0.0030268489733457976,0.012431156319487519,0.003219602503310195,EC
0.11040730902556613,0.007457231038831037,0.05113159389639279,0.04798154963661101,2.9139830109880567,0.35533692959350344,0.14746966011384516,0.015968041512366235,0.12442492544534245,0.028568246102049184,1.0138208010603071,0.056849158451011225,0.006363562679387463,0.00502137640504993,0.13586776859504132,0.00956109412494517,-26.97177679480997,1.6409837536565517,-2.5743203111086213,0.8354937112223286,-0.043580450467970606,0.4383542889089138,-0.1412327775642612,0.35860619015308665,0.5015159617378869,0.23665811568112588,0.1019710819218886,0.39509408362792403,-0.7656442577956691,0.1965192101101112,0.1759708637167939,0.4361939465455287,0.6252222520571149,0.39994999841518886,-0.7390147906419838,0.25238766562088016,0.029394062954316843,0.4397945499424371,0.22741490815838883,0.3578753296916494,-0.28017669903285874,0.22750537394437992,0.00881944917331579,0.00719655521617289,0.014865906080244117,0.009154245165761118,0.010620094087170769,0.011214269260020535,0.0022651065284659613,0.0023585360445840167,0.003599467430790007,0.010315715801830211,0.0013817282666257014,0.0024622851583303218,0.0006451866872101523,0.0006041565595483443,0.004065731324764851,0.0023233514120041708,0.02164490087995891,0.02132437968814484,0.001140255734358058,0.0010779439413838108,0.001242349919636623,0.0011741771780548191,0.007466307348509152,0.011296243302026096,0.009918584805372709,0.0042104989302623255,EC
0.10068938656020225,0.015544411460752168,0.05037995363523675,0.04896293166845694,3.009601735354416,0.2844444701852962,0.1503775019738788,0.021404462439510365,0.13834059074296243,0.03952584117863465,0.9802454929035463,0.0792114462941578,0.007908538531008204,0.006456489659348046,0.14393939393939392,0.01333677641494872,-27.451330444603997,1.8187132391658052,-2.318527534964082,0.6223462287574374,-0.2758021178125138,0.33719748734250743,0.3176130978994626,0.3441581615727369,0.043256509881182265,0.3050099229687728,0.24347345812653445,0.3546006373700662,-0.21552191138249513,0.39699357923960016,-0.5010796409432194,0.20428169706328664,0.8176504942847345,0.24385525571067285,-0.1267009819369159,0.1614036646024951,-0.6089545008904392,0.25485931452778676,0.5306101584419473,0.12781383984624223,-0.3041964521195966,0.19786367687134934,0.008971561642799013,0.011618998339098257,0.0011297723443250433,0.0005724493013429191,0.00035377719299406734,0.000264201248448631,0.0015906899735076026,0.002335165226122829,0.00023501234075036818,0.00014833440520792482,0.000324091017294041,0.0002430064522307896,0.003253789161069892,0.0027998672000615326,0.004845259233176478,0.013861666423957662,0.000609908351877417,0.0011301998422205872,0.009859614525995708,0.01960681885928601,0.007434026773080051,0.00829326365728974,0.03304680314939877,0.02834389321000529,0.012455912431957922,0.0071040374643406585,EC
0.09899404871798252,0.005774626355894128,0.056778476860091846,0.0495771164158984,3.001539510418256,0.32536297384558666,0.154220085541704,0.022072852102578592,0.1435930631067803,0.032109586527224315,1.0897388894157256,0.038308136563462845,0.005173894883045984,0.0023598534157116195,0.12954545454545455,0.004522670168666456,-26.44422369583468,1.800942608696498,-2.4360039512329466,0.7565723600870309,-0.20711648537357863,0.17366869885438424,-0.005372888386680004,0.5258033842226665,0.5122204755292937,0.32308405855321937,0.23192667576751066,0.2504877768787581,-0.8460438334786167,0.19138366821328973,0.10096593760709051,0.3757048641540653,0.661185695553072,0.16438406151685833,-0.4962463110449468,0.4072575069742564,-0.23898389109966253,0.5124885207825238,0.4721279739051611,0.20976080658331828,-0.3599786084320636,0.14410744956502403,0.009894881063111639,0.007898096012563085,0.010487799659334822,0.005927727676862565,0.013291570939109825,0.015745833910292564,0.002694418458260459,0.004347423099442086,0.0004935373003218552,0.0001682044296840731,0.002177831244137934,0.003915380322795213,0.004266843953063203,0.005429931463346909,0.005587679307182659,0.006652442360557975,0.009706619648008613,0.008217945279739515,0.0023112950380571227,0.0022390660404908442,0.010337843606459465,0.01998985967103803,0.004852295155857168,0.0060791194920462475,0.00905348041552983,0.003242266471792525,EC
0.09664755296216088,0.012022926105701558,0.04856947019612803,0.03675944031671034,2.9786903847619213,0.31916928083316254,0.15412159386030563,0.02477511822495329,0.14209931554094926,0.029990786010949094,0.8746122407125744,0.12004656273402438,0.006436994348976882,0.00515513641417557,0.13917355371900827,0.026260712587685135,-26.60969826056631,1.9508111285678869,-2.378497218067225,0.6435789853239208,-0.04809117085398924,0.36465270461512,0.1723202766029866,0.2086700964893871,-0.23979478825300848,0.28351681500822706,0.454608050344796,0.3338171853133371,-0.4790576712534822,0.22439865415959648,-0.28333459028646096,0.29937787428988266,0.5681446420125732,0.38487132371179644,-0.19103137455083138,0.5214671810397492,-0.33927029899809746,0.3821032618160513,0.29805355053199145,0.24776238149700486,-0.24318479123432662,0.1898111856014092,0.024882086320712513,0.02682396060077448,0.005334055998664983,0.005251692809905574,0.0033491295334076173,0.004159376977625773,0.0003986484272770891,0.00041008281107177266,0.003838071392481568,0.006918166573334956,0.006042763803029502,0.007088402070176666,0.0019274931651776688,0.0021806897585313813,0.002452485929352558,0.0028413681078154123,0.0020836374593142643,0.0018084617047188821,0.004244696249417547,0.005923305320207429,0.004919266259379362,0.005226068469531895,0.017388659193295495,0.016018037563101238,0.010847908131927852,0.005270587112028778,EC
0.08958077041548752,0.014996050830866203,0.08538920362955532,0.07884608851387769,3.0521811147398945,0.2592823435375376,0.14726333266093825,0.018826056901045236,0.13331040704702576,0.03409000759232638,0.7592853606074716,0.17876270166172173,0.014782076014584212,0.018278325867738088,0.12461538461538463,0.0075679716131293335,-27.08264805545185,2.5099977069005655,-2.3856895250851973,0.860164294524432,0.08180800210282227,0.2748864740476478,0.48218863950264207,0.2900824446971575,-0.38308363888876096,0.23245605233748903,0.3207854219618742,0.44311908803000166,-0.39944896540262803,0.31348284923437947,-0.05317447090695964,0.33047683406904144,0.6077962788426934,0.18053995765677902,-0.27721489161815466,0.30619151314374093,-0.2693848952692704,0.30009568059937786,0.5429242027568443,0.23560429958666543,-0.43710212316817565,0.2569692855253016,0.03751742352032318,0.040423027397735616,0.009491756372019306,0.014096428868724536,0.0006763293422795848,0.0005487845844979861,0.0005491311659387015,0.0009378040042721268,0.0009207024901526803,0.0006821931791083823,0.00040870606933619884,0.0007143209359715,0.0012399867418499526,0.0020522719932395553,0.007128132811499878,0.006232661318651545,0.0009365291982422386,0.0011872908442443018,0.0005178647628988529,0.0005121005968765155,0.0038849781878867915,0.009387810644736268,0.015757251296022425,0.029013317343502244,0.015167436604968847,0.010016109026322885,EC
