max_ZCR,min_ZCR,max_short_term_energy,min_short_term_energy,max_short_term_energy_entropy,min_short_term_energy_entropy,max_spectral_centroid,min_spectral_centroid,max_spectral_spread,min_spectral_spread,max_spectral_entropy,min_spectral_entropy,max_spectral_flux,min_spectral_flux,max_spectral_roll_off,min_spectral_roll_off,max_MFCC_1,min_MFCC_1,max_MFCC_2,min_MFCC_2,max_MFCC_3,min_MFCC_3,max_MFCC_4,min_MFCC_4,max_MFCC_5,min_MFCC_5,max_MFCC_6,min_MFCC_6,max_MFCC_7,min_MFCC_7,max_MFCC_8,min_MFCC_8,max_MFCC_9,min_MFCC_9,max_MFCC_10,min_MFCC_10,max_MFCC_11,min_MFCC_11,max_MFCC_12,min_MFCC_12,max_MFCC_13,min_MFCC_13,max_Chroma_1,min_Chroma_1,max_Chroma_2,min_Chroma_2,max_Chroma_3,min_Chroma_3,max_Chroma_4,min_Chroma_4,max_Chroma_5,min_Chroma_5,max_Chroma_6,min_Chroma_6,max_Chroma_7,min_Chroma_7,max_Chroma_8,min_Chroma_8,max_Chroma_9,min_Chroma_9,max_Chroma_10,min_Chroma_10,max_Chroma_11,min_Chroma_11,max_Chroma_12,min_Chroma_12,max_Chroma_Deviation,min_Chroma_Deviation,label
0.11282984531392175,0.10428994082840237,0.17505388460205687,0.02659688063164413,3.311476324222884,2.5902903551281486,0.2054130084786698,0.12397312872098164,0.18267732290704733,0.08815797293309315,1.1938759623713429,0.24674366348555216,0.044879340550223655,0.0,0.18545454545454546,0.10909090909090909,-24.5965207215417,-28.056544717093093,-1.5217529490592803,-3.3765742483175245,0.5697718244371369,-0.8020295943200579,0.037990428432618545,-0.8026228258645931,1.1354605309132302,0.16073159249403948,0.8391048059865519,-0.6941938000490441,-0.12960113367981294,-1.0953241894385308,0.39662282797086695,-0.18339761327751491,0.6732358752535408,-0.10260216102364551,0.5767508140567501,-0.6846362179373403,0.7617283448772633,-1.1207154472744505,0.863160644494421,-0.4297196096150625,0.6047104235980004,-0.06807535325231798,0.022087611642855356,0.0001868761311209612,0.0010001218700419442,2.3560529202049716e-05,0.01914391568169287,0.0004017376240227954,0.00937344370205415,2.501037774307974e-05,0.002336320589564558,2.1020860131808933e-05,0.11177528623156689,0.00037990491739333586,0.09470005526105751,0.00039205475185900943,0.0007335692875789359,5.649218739459339e-06,0.0006439686475907659,1.1157967829351804e-05,0.009710444455626088,0.00010047936203273144,0.0033200909363872775,0.0003833462984500155,0.008329171156363526,0.0005540047589193057,0.030627770443322353,0.004746425054807645,EC
0.12922810060711187,0.10100090991810737,0.11750318170287927,0.008207668154029995,3.2889349427488352,2.165281684033597,0.18917419832153534,0.12650430145715982,0.17951073187053637,0.08779929102613626,1.1688844810138053,0.7007103716977517,0.014854034592650972,0.0,0.17636363636363636,0.12363636363636364,-24.017279627655938,-29.7031429675134,-1.2896613143939426,-3.855242879482317,0.13453040930637106,-1.4940507498521696,0.37976365568653575,-0.6251348761957832,1.0373716046357362,0.28452319383323044,0.7543813633223593,-0.49163978013397674,-0.620977385611473,-1.1898423652129377,0.6780883525806781,-0.4071077765232291,0.9794067639956534,0.3553636737056567,0.20414834714742763,-0.6991995553947151,-0.13835790277172527,-0.8063711326060116,0.7899945922632828,0.3351791670548625,-0.08397765431700564,-0.8652816895927952,0.015588664943236987,0.0016150116090308771,0.02911554865156701,0.0027831586117389685,0.011043650077851559,0.00010770283754091936,0.0021551885772252972,0.00016268080117228507,0.0011593686645473469,0.00011896950108090215,0.01287530759348084,0.0002468983105635659,0.10288459142411237,0.000659632287695128,0.01349611409466093,0.00028674510667313314,0.06614154293161162,0.00029444838456787315,0.0009875016384348222,0.00013827103841699607,0.0037001964436585008,0.00014255768616152137,0.014147179378257732,0.0003430798326743897,0.028009804843899696,0.006166059052371014,EC
0.13557779799818018,0.10100090991810737,0.09910217763251086,0.007453301910522725,3.235947275384502,2.5760845968712167,0.20494500528684945,0.13771886136200856,0.1556665270703939,0.09707829906436254,1.2116938678591707,0.49356070616375847,0.026500404885888344,0.0,0.19090909090909092,0.14181818181818182,-24.72413112491077,-30.12454024904525,-1.8826024994944581,-4.465157520031996,1.4855159071596922,-0.5567823163522982,0.7486325525345343,-0.5259074984639127,0.6887972293961278,-0.17285040969708557,0.7965744089408525,-0.4141826978448355,0.1185477762710289,-0.9936730580542229,0.8694758917355961,-0.364226230435001,0.7976639824844358,-0.3847334628673974,0.5461575561515714,-1.2817349440953663,0.8849472891105042,-0.534979990264134,0.299176644067504,-0.5327589855569177,0.29093167982630025,-0.4755592157666937,0.012146873949078943,0.0004087235596023554,0.014155837301851914,0.0002946246903444954,0.04014715945864273,0.0007030937756526126,0.02914138043387297,0.0009561861047928147,0.002832461093641544,0.00021864156845772932,0.008927084048770507,5.947949804409204e-05,0.026153225977591593,0.00011074844150120685,0.007322068164896164,0.0001640974569202831,0.007587236274826224,0.00023316910203326075,0.11229917705343688,9.718962681808246e-05,0.006004528590600613,0.0002731194177472956,0.0038031881789375877,7.572692324687339e-05,0.03043725240448339,0.005986361226936215,EC
0.30407303370786515,0.09281164695177434,0.0858631405620736,0.0050810401176788035,3.289719444154584,2.7528746064001797,0.3585623713116263,0.1358646601794217,0.182767836026588,0.09481895567198054,1.8401485783158245,0.48497600766212273,0.04756960489513569,0.0,0.39454545454545453,0.13090909090909092,-24.33818258033318,-32.2566284512358,-1.0274522334152183,-4.547150451611348,0.891172278511698,-1.0364415803396192,0.7727640079154134,-0.7804813614839167,0.9704183210007874,-0.4052436229385803,0.8049592737582585,-0.4911894201992349,0.3460260096705717,-1.316032854762404,0.7873349203141214,-0.9687891276777908,0.8002472566425577,-0.5510992654069814,0.4033552928114987,-1.071355704957578,0.502745832667179,-0.735123446583613,0.8097422166356573,-0.061952431480296485,0.25250109762556483,-0.9806267466986681,0.031084010485135836,0.00016877463424683347,0.04803568350835398,9.649649821506834e-05,0.042250109688768626,9.17060813113419e-05,0.011284829223423457,0.00023167426821966985,0.0026790263950747166,0.00017410749356719992,0.011017248708768414,5.819008395119836e-05,0.016126200959935746,0.00012193917866087854,0.00727374621629686,9.580343465552074e-05,0.03796173806879692,0.0002540683217131735,0.002507334426529797,2.6159916241275804e-05,0.02552857689291386,7.409808019408903e-05,0.011468342720469996,5.3145653011477174e-05,0.013202196917745436,0.0003812292069202114,EC
0.11737943585077343,0.08644222020018198,0.0973771223212081,0.01221511917392764,3.2220869153228624,2.646057626913232,0.19053434824876525,0.13697448945412488,0.19221635375839102,0.12079490927518106,1.1577856423655768,0.735017573989959,0.02224126710810996,0.0,0.18363636363636363,0.12545454545454546,-24.88612325349565,-28.171058954605563,-1.917337298020956,-3.6105152279877575,-0.033707257993915024,-0.9445825824417698,0.45606583428398473,-0.5455194364908106,0.7890780507367874,0.21585308084063928,0.5775836888123002,-0.19930785826050904,-0.14680163333371538,-1.2346618744222488,0.32072919490653073,-0.09008527992808543,0.9272039191925946,0.19271809906514062,-0.19730021038328768,-0.9231664659278173,0.5720864420615958,-0.7432976682528574,0.6553626316963982,-0.33881003555079725,0.321212051451264,-0.6602741339379388,0.03120825616464828,0.00025975312918739786,0.0633333108000782,0.0021561935171194114,0.019744892025068277,0.0001755018882100988,0.004938673501868355,0.00021181865268611084,0.008127119538728547,9.845081861038161e-05,0.009217244476544987,0.0002496452197337216,0.00466930108840749,0.00023431416657661576,0.05573318425288095,0.0003557160855086744,0.00618156375269107,0.00047925660430821486,0.006899859687802196,0.00028370983605991974,0.02460511249641269,0.0002887570498630988,0.010749185610520167,0.0009491742206411927,0.01742695010178662,0.006634112556815665,EC
0.12283894449499545,0.10009099181073704,0.13902933564089276,0.0024272313854289225,3.25669884344691,2.135043307841818,0.18019473244880685,0.13253007289037175,0.1781429288278496,0.09822902946000013,1.0950175335968417,0.9083053941039453,0.020950277113559977,0.0,0.16363636363636364,0.12727272727272726,-24.74545762406963,-29.61650450038342,-1.278720343865191,-3.8046446428719505,0.7291576978657889,-0.7597666116340225,0.37625967396016197,-0.825250281297747,0.9518214989979074,0.20109540230050504,0.645454583591419,-0.3785292034693613,-0.3900994565119735,-1.1066444863049791,1.0205704920999645,-0.42241767246340856,1.3037442192089872,-0.36947440895721056,-0.21984932895341547,-0.9771048925556709,0.4830670302094957,-0.6549342971057291,0.7114312316730727,-0.5408107282143527,0.30263756529705665,-0.5672824154160746,0.023723943514859864,0.00038064454808488566,0.03788006018748321,0.0015651684465292737,0.038532178504551616,0.000657124642435426,0.008649517988406746,0.00040980496219342763,0.03621435717926446,0.00010272438413701538,0.006877674019678448,2.2754841302808685e-05,0.001942183806319208,8.391089992520651e-05,0.008325733973111938,0.00023557638292394278,0.06198306150548024,0.0006427851566081248,0.0036998914401851065,0.00014362722119631597,0.004211432250539542,6.910105036432778e-05,0.03903016333047964,9.915897793700353e-05,0.01841659058554428,0.004627110857949379,EC
0.12829845313921748,0.08098271155595996,0.13190416562070623,0.001791589428863079,3.2992059329017787,2.3041206372792367,0.1976843554688898,0.12617242344346075,0.19077523466529092,0.07775984367298587,1.048483269717716,0.7776079659947679,0.02327201935708371,0.0,0.15454545454545454,0.11636363636363636,-25.025242168683747,-31.639537313241284,-1.378147603895915,-3.4416187357610126,0.12660430661248387,-0.8740786758628614,0.8884540243495427,-0.22158283031490858,0.47766021830081173,-0.5617159367811104,0.8668472409073978,-0.23828623217190628,0.7041323942178792,-0.6796258427597205,-0.24291594123509508,-0.8506409697824162,1.2237353041938752,0.3682317927243835,0.07719074034776284,-0.5120206936377003,-0.0754015925070001,-0.9771900887103087,0.7459950804048395,0.24373907629258484,-0.04479433402362981,-0.8977316490477087,0.04616912282378249,0.0009125812377123572,0.0023457145836960807,0.00011392016458694541,0.0007557115764641291,7.775071618859606e-05,0.008721127351924356,0.0001563870615165402,0.0005363365506601802,6.589547848010718e-05,0.00093776607840835,9.521814782981231e-05,0.009187597257240302,0.0001828747925714679,0.05079949356795986,0.0002096012749296534,0.004315585322417908,5.365354686701924e-05,0.06990503019983753,0.00021775874613093863,0.025583974091158066,0.00048138880836497383,0.09154861724319707,0.004399521219830643,0.02491637346204652,0.004081257149051407,EC
0.10555050045495905,0.09008189262966333,0.13248995127113938,0.003160115215467579,3.3062558063475853,2.048913789274655,0.20219306767025655,0.12420049711193563,0.2021162454676575,0.10185069874426418,1.1584024462214881,1.0410145468827083,0.009908838621866502,0.0,0.13636363636363635,0.12181818181818181,-23.108312903496742,-29.56602826683643,-1.18110181017304,-3.829023153049672,0.08993727736305672,-0.5847171644424843,1.4526384340960103,-0.4168188784134391,1.35157852591621,0.029792977169731043,0.4960604661141928,-0.41529395094923405,-0.4817997905627349,-1.1848359793937004,0.6279143549837647,-0.4996612507475561,0.8214064403760817,0.17886221454972215,0.042468298953857876,-1.0567575238105231,0.5489088432431943,-0.7665780345697939,0.8796353060205095,0.07778927170316548,-0.19847569079237465,-0.6129681103494264,0.02518861574817876,0.003109999159288187,0.020566276693933464,0.003309065426620738,0.04376551247177869,0.0003423385537125611,0.015972986619789974,0.00012995590848544522,0.0007630070909496585,0.0002410314359661025,0.012438164668782623,0.00019357305229170547,0.017339532930965202,0.0002549639173884925,0.024647118120775593,0.0006369294478974941,0.025009325255568055,3.946488283924129e-05,0.008418596975514751,0.0001409164018858366,0.06160641247634836,6.723388008141416e-05,0.020696618579029154,0.00022310433281344497,0.016191254591880425,0.004918572960249026,EC
0.12226775956284153,0.08098271155595996,0.10800918614230433,0.0023156192763163722,3.2294735027798414,2.05303690901013,0.2096119425066585,0.1254072988109425,0.1885058315001183,0.10580658718362243,1.082482886473622,0.6943973495454172,0.02077600577848368,0.0,0.2109090909090909,0.12,-24.744656690474482,-31.133918787806678,-1.5119945083049888,-3.8514329925987387,0.9056465413035413,-0.5622094376771918,0.395036019067511,-0.2244401225475902,0.23591312225673775,-0.8109950643527799,0.7039601604257201,-0.5603908552674446,-0.09761698060525084,-0.7867626910814465,0.5330644796145424,-0.5967228471092223,1.0661967315780514,-0.18689543638927303,0.63780668597502,-0.8058963539223502,0.43847505826747185,-0.8362567581262423,0.6312810686774446,-0.15624085341042182,0.1947462490992736,-0.4940840651280242,0.09071545628034498,0.0007463456155841968,0.015488903460692784,0.00039653713271627057,0.013378677710716408,0.00020321810613780904,0.0015659420700905376,7.166380337271663e-05,0.024446579479374255,5.2967523800317895e-05,0.01960522384317129,8.28091908522341e-05,0.00805030914261462,0.0001521717625081604,0.009718757341367283,0.00022096442087901237,0.005569284504300774,0.00013536841255928244,0.017208706781225793,0.00045304967620194065,0.015775782461715633,0.00032797946673183265,0.050351670065812794,0.000940547435574501,0.0248024240964838,0.0034662312225188434,EC
0.1245136186770428,0.07825295723384895,0.2154627521024716,0.004088721734928589,3.2948343105708253,2.4974983152069137,0.17519805984711673,0.11692114545390711,0.18548524574918704,0.08737039765253628,1.1224749937112704,0.3069464966018928,0.07392063007410495,0.0,0.14545454545454545,0.12,-24.18659199115373,-32.995088926440566,-1.1749883865856778,-3.6903458792189667,0.8823081447234877,-0.3718844786863795,0.9179872573242043,-0.13127721211561955,0.3478386463392427,-0.5787354957502252,0.7278667243233459,-1.0332628095184981,0.19606736955046905,-1.0306800670682121,0.7881299300750314,-0.47091981906130964,0.9690983291061461,0.3125266358368108,0.13489163338974672,-0.8322938346310579,0.556610059694503,-0.6462216442970552,1.05482385158683,0.08953352817964218,0.30350105555958923,-0.754513895093899,0.1416240287374945,9.896311873257798e-05,0.04543281002993853,3.967643663450247e-05,0.0018985742844027523,0.00014138858020056085,0.0037828433164039145,0.00014488938725582055,0.0024299146531745995,0.0001435505361293687,0.002865136284086123,2.086978677042269e-05,0.007611400839719947,8.007588766533243e-05,0.01935742065209281,0.00011369124077524429,0.004056397543385794,0.00013176844830065692,0.0019044364913936285,8.081681621628566e-05,0.036174480843501014,0.00029245443286085565,0.09134962394189725,0.0001750504872998374,0.038849657342798036,0.002965969960340593,EC
